order_number,product_key,customer_key,customer_id,order_date,shipping_date,due_date,Sales_amount,quantity,price
SO44031,18,2690,13689,2/21/2011 00:00,2/28/2011 00:00,3/5/2011 00:00,3578,1,3578
SO44032,7,244,11243,2/21/2011 00:00,2/28/2011 00:00,3/5/2011 00:00,3400,1,3400
SO44033,19,5694,16693,2/21/2011 00:00,2/28/2011 00:00,3/5/2011 00:00,3578,1,3578
SO44034,18,5703,16702,2/21/2011 00:00,2/28/2011 00:00,3/5/2011 00:00,3578,1,3578
SO44035,17,5708,16707,2/21/2011 00:00,2/28/2011 00:00,3/5/2011 00:00,3578,1,3578
SO44036,20,6047,17046,2/21/2011 00:00,2/28/2011 00:00,3/5/2011 00:00,3578,1,3578
SO44037,43,14273,25272,2/21/2011 00:00,2/28/2011 00:00,3/5/2011 00:00,699,1,699
SO44038,7,14869,25868,2/21/2011 00:00,2/28/2011 00:00,3/5/2011 00:00,3400,1,3400
SO44039,38,6972,17971,2/22/2011 00:00,3/1/2011 00:00,3/6/2011 00:00,699,1,699
SO44040,6,58,11057,2/22/2011 00:00,3/1/2011 00:00,3/6/2011 00:00,3375,1,3375
SO44041,18,5743,16742,2/22/2011 00:00,3/1/2011 00:00,3/6/2011 00:00,3578,1,3578
SO44042,18,2679,13678,2/23/2011 00:00,3/2/2011 00:00,3/7/2011 00:00,3578,1,3578
SO44043,16,2680,13679,2/23/2011 00:00,3/2/2011 00:00,3/7/2011 00:00,3578,1,3578
SO44044,19,2691,13690,2/23/2011 00:00,3/2/2011 00:00,3/7/2011 00:00,3578,1,3578
SO44045,7,17395,28394,2/23/2011 00:00,3/2/2011 00:00,3/7/2011 00:00,3400,1,3400
SO44046,18,17065,28064,2/23/2011 00:00,3/2/2011 00:00,3/7/2011 00:00,3578,1,3578
SO44047,7,14879,25878,2/23/2011 00:00,3/2/2011 00:00,3/7/2011 00:00,3400,1,3400
SO44048,19,5714,16713,2/23/2011 00:00,3/2/2011 00:00,3/7/2011 00:00,3578,1,3578
SO44049,19,2539,13538,2/24/2011 00:00,3/3/2011 00:00,3/8/2011 00:00,3578,1,3578
SO44050,20,6051,17050,2/24/2011 00:00,3/3/2011 00:00,3/8/2011 00:00,3578,1,3578
SO44051,20,2692,13691,2/25/2011 00:00,3/4/2011 00:00,3/9/2011 00:00,3578,1,3578
SO44052,19,5638,16637,2/25/2011 00:00,3/4/2011 00:00,3/9/2011 00:00,3578,1,3578
SO44053,36,8330,19329,2/26/2011 00:00,3/5/2011 00:00,3/10/2011 00:00,699,1,699
SO44054,19,2543,13542,2/26/2011 00:00,3/5/2011 00:00,3/10/2011 00:00,3578,1,3578
SO44055,20,2544,13543,2/26/2011 00:00,3/5/2011 00:00,3/10/2011 00:00,3578,1,3578
SO44056,19,2560,13559,2/26/2011 00:00,3/5/2011 00:00,3/10/2011 00:00,3578,1,3578
SO44057,36,3578,14577,2/26/2011 00:00,3/5/2011 00:00,3/10/2011 00:00,699,1,699
SO44058,5,57,11056,2/26/2011 00:00,3/5/2011 00:00,3/10/2011 00:00,3375,1,3375
SO44059,18,5689,16688,2/26/2011 00:00,3/5/2011 00:00,3/10/2011 00:00,3578,1,3578
SO44060,38,14274,25273,2/26/2011 00:00,3/5/2011 00:00,3/10/2011 00:00,699,1,699
SO44061,20,16920,27919,2/27/2011 00:00,3/6/2011 00:00,3/11/2011 00:00,3578,1,3578
SO44062,20,17042,28041,2/27/2011 00:00,3/6/2011 00:00,3/11/2011 00:00,3578,1,3578
SO44063,7,241,11240,2/27/2011 00:00,3/6/2011 00:00,3/11/2011 00:00,3400,1,3400
SO44064,20,11051,22050,2/27/2011 00:00,3/6/2011 00:00,3/11/2011 00:00,3578,1,3578
SO44065,20,17063,28062,2/27/2011 00:00,3/6/2011 00:00,3/11/2011 00:00,3578,1,3578
SO44066,7,14868,25867,2/27/2011 00:00,3/6/2011 00:00,3/11/2011 00:00,3400,1,3400
SO44067,20,6050,17049,2/27/2011 00:00,3/6/2011 00:00,3/11/2011 00:00,3578,1,3578
SO44068,18,2542,13541,2/28/2011 00:00,3/7/2011 00:00,3/12/2011 00:00,3578,1,3578
SO44069,4,17396,28395,2/28/2011 00:00,3/7/2011 00:00,3/12/2011 00:00,3375,1,3375
SO44070,4,8830,19829,2/28/2011 00:00,3/7/2011 00:00,3/12/2011 00:00,3375,1,3375
SO44071,18,5692,16691,2/28/2011 00:00,3/7/2011 00:00,3/12/2011 00:00,3578,1,3578
SO44072,16,5657,16656,2/28/2011 00:00,3/7/2011 00:00,3/12/2011 00:00,3578,1,3578
SO44073,6,45,11044,2/28/2011 00:00,3/7/2011 00:00,3/12/2011 00:00,3375,1,3375
SO44134,20,2822,13821,3/1/2011 00:00,3/8/2011 00:00,3/13/2011 00:00,3578,1,3578
SO44135,20,17157,28156,3/1/2011 00:00,3/8/2011 00:00,3/13/2011 00:00,3578,1,3578
SO44136,16,11115,22114,3/1/2011 00:00,3/8/2011 00:00,3/13/2011 00:00,3578,1,3578
SO44137,19,6329,17328,3/1/2011 00:00,3/8/2011 00:00,3/13/2011 00:00,3578,1,3578
SO44138,20,2766,13765,3/2/2011 00:00,3/9/2011 00:00,3/14/2011 00:00,3578,1,3578
SO44139,16,2793,13792,3/2/2011 00:00,3/9/2011 00:00,3/14/2011 00:00,3578,1,3578
SO44140,16,1222,12221,3/2/2011 00:00,3/9/2011 00:00,3/14/2011 00:00,3578,1,3578
SO44141,18,2573,13572,3/2/2011 00:00,3/9/2011 00:00,3/14/2011 00:00,3578,1,3578
SO44142,18,11059,22058,3/2/2011 00:00,3/9/2011 00:00,3/14/2011 00:00,3578,1,3578
SO44143,18,17146,28145,3/2/2011 00:00,3/9/2011 00:00,3/14/2011 00:00,3578,1,3578
SO44144,17,6072,17071,3/2/2011 00:00,3/9/2011 00:00,3/14/2011 00:00,3578,1,3578
SO44145,20,6310,17309,3/2/2011 00:00,3/9/2011 00:00,3/14/2011 00:00,3578,1,3578
SO44146,18,6311,17310,3/2/2011 00:00,3/9/2011 00:00,3/14/2011 00:00,3578,1,3578
SO44147,20,6321,17320,3/2/2011 00:00,3/9/2011 00:00,3/14/2011 00:00,3578,1,3578
SO44148,20,17173,28172,3/3/2011 00:00,3/10/2011 00:00,3/15/2011 00:00,3578,1,3578
SO44149,17,6243,17242,3/3/2011 00:00,3/10/2011 00:00,3/15/2011 00:00,3578,1,3578
SO44150,17,6316,17315,3/3/2011 00:00,3/10/2011 00:00,3/15/2011 00:00,3578,1,3578
SO44151,43,14559,25558,3/3/2011 00:00,3/10/2011 00:00,3/15/2011 00:00,699,1,699
SO44152,9,335,11334,3/4/2011 00:00,3/11/2011 00:00,3/16/2011 00:00,3400,1,3400
SO44153,17,17169,28168,3/4/2011 00:00,3/11/2011 00:00,3/16/2011 00:00,3578,1,3578
SO44154,16,17182,28181,3/4/2011 00:00,3/11/2011 00:00,3/16/2011 00:00,3578,1,3578
SO44155,18,17132,28131,3/4/2011 00:00,3/11/2011 00:00,3/16/2011 00:00,3578,1,3578
SO44156,9,14888,25887,3/4/2011 00:00,3/11/2011 00:00,3/16/2011 00:00,3400,1,3400
SO44157,19,6056,17055,3/4/2011 00:00,3/11/2011 00:00,3/16/2011 00:00,3578,1,3578
SO44158,16,2568,13567,3/5/2011 00:00,3/12/2011 00:00,3/17/2011 00:00,3578,1,3578
SO44159,16,17183,28182,3/5/2011 00:00,3/12/2011 00:00,3/17/2011 00:00,3578,1,3578
SO44160,17,17187,28186,3/5/2011 00:00,3/12/2011 00:00,3/17/2011 00:00,3578,1,3578
SO44161,19,2773,13772,3/6/2011 00:00,3/13/2011 00:00,3/18/2011 00:00,3578,1,3578
SO44162,16,17186,28185,3/6/2011 00:00,3/13/2011 00:00,3/18/2011 00:00,3578,1,3578
SO44163,19,17194,28193,3/6/2011 00:00,3/13/2011 00:00,3/18/2011 00:00,3578,1,3578
SO44164,20,17089,28088,3/6/2011 00:00,3/13/2011 00:00,3/18/2011 00:00,3578,1,3578
SO44165,18,6066,17065,3/6/2011 00:00,3/13/2011 00:00,3/18/2011 00:00,3578,1,3578
SO44166,36,3582,14581,3/6/2011 00:00,3/13/2011 00:00,3/18/2011 00:00,699,1,699
SO44167,19,6309,17308,3/6/2011 00:00,3/13/2011 00:00,3/18/2011 00:00,3578,1,3578
SO44168,18,1212,12211,3/7/2011 00:00,3/14/2011 00:00,3/19/2011 00:00,3578,1,3578
SO44169,16,17180,28179,3/7/2011 00:00,3/14/2011 00:00,3/19/2011 00:00,3578,1,3578
SO44170,19,17184,28183,3/7/2011 00:00,3/14/2011 00:00,3/19/2011 00:00,3578,1,3578
SO44171,18,17113,28112,3/7/2011 00:00,3/14/2011 00:00,3/19/2011 00:00,3578,1,3578
SO44172,36,3585,14584,3/7/2011 00:00,3/14/2011 00:00,3/19/2011 00:00,699,1,699
SO44173,17,2785,13784,3/8/2011 00:00,3/15/2011 00:00,3/20/2011 00:00,3578,1,3578
SO44174,16,6230,17229,3/8/2011 00:00,3/15/2011 00:00,3/20/2011 00:00,3578,1,3578
SO44175,18,6247,17246,3/8/2011 00:00,3/15/2011 00:00,3/20/2011 00:00,3578,1,3578
SO44176,19,1221,12220,3/9/2011 00:00,3/16/2011 00:00,3/21/2011 00:00,3578,1,3578
SO44177,5,338,11337,3/9/2011 00:00,3/16/2011 00:00,3/21/2011 00:00,3375,1,3375
SO44178,17,17098,28097,3/9/2011 00:00,3/16/2011 00:00,3/21/2011 00:00,3578,1,3578
SO44179,5,14889,25888,3/9/2011 00:00,3/16/2011 00:00,3/21/2011 00:00,3375,1,3375
SO44180,10,59,11058,3/9/2011 00:00,3/16/2011 00:00,3/21/2011 00:00,3400,1,3400
SO44181,17,6295,17294,3/9/2011 00:00,3/16/2011 00:00,3/21/2011 00:00,3578,1,3578
SO44182,20,6300,17299,3/9/2011 00:00,3/16/2011 00:00,3/21/2011 00:00,3578,1,3578
SO44183,20,17159,28158,3/10/2011 00:00,3/17/2011 00:00,3/22/2011 00:00,3578,1,3578
SO44184,19,6248,17247,3/10/2011 00:00,3/17/2011 00:00,3/22/2011 00:00,3578,1,3578
SO44185,20,6281,17280,3/10/2011 00:00,3/17/2011 00:00,3/22/2011 00:00,3578,1,3578
SO44186,10,14890,25889,3/12/2011 00:00,3/19/2011 00:00,3/24/2011 00:00,3400,1,3400
SO44187,18,6070,17069,3/12/2011 00:00,3/19/2011 00:00,3/24/2011 00:00,3578,1,3578
SO44188,40,9053,20052,3/13/2011 00:00,3/20/2011 00:00,3/25/2011 00:00,699,1,699
SO44189,46,9055,20054,3/13/2011 00:00,3/20/2011 00:00,3/25/2011 00:00,699,1,699
SO44190,3,62,11061,3/13/2011 00:00,3/20/2011 00:00,3/25/2011 00:00,3375,1,3375
SO44191,20,6249,17248,3/13/2011 00:00,3/20/2011 00:00,3/25/2011 00:00,3578,1,3578
SO44192,17,2571,13570,3/14/2011 00:00,3/21/2011 00:00,3/26/2011 00:00,3578,1,3578
SO44193,17,17165,28164,3/14/2011 00:00,3/21/2011 00:00,3/26/2011 00:00,3578,1,3578
SO44194,20,6065,17064,3/14/2011 00:00,3/21/2011 00:00,3/26/2011 00:00,3578,1,3578
SO44195,18,6250,17249,3/14/2011 00:00,3/21/2011 00:00,3/26/2011 00:00,3578,1,3578
SO44196,19,6296,17295,3/14/2011 00:00,3/21/2011 00:00,3/26/2011 00:00,3578,1,3578
SO44197,17,17097,28096,3/15/2011 00:00,3/22/2011 00:00,3/27/2011 00:00,3578,1,3578
SO44198,20,17151,28150,3/15/2011 00:00,3/22/2011 00:00,3/27/2011 00:00,3578,1,3578
SO44199,18,6260,17259,3/15/2011 00:00,3/22/2011 00:00,3/27/2011 00:00,3578,1,3578
SO44200,16,6313,17312,3/15/2011 00:00,3/22/2011 00:00,3/27/2011 00:00,3578,1,3578
SO44201,18,1255,12254,3/16/2011 00:00,3/23/2011 00:00,3/28/2011 00:00,3578,1,3578
SO44202,16,17160,28159,3/16/2011 00:00,3/23/2011 00:00,3/28/2011 00:00,3578,1,3578
SO44203,17,17150,28149,3/16/2011 00:00,3/23/2011 00:00,3/28/2011 00:00,3578,1,3578
SO44204,41,3581,14580,3/16/2011 00:00,3/23/2011 00:00,3/28/2011 00:00,699,1,699
SO44205,17,6286,17285,3/16/2011 00:00,3/23/2011 00:00,3/28/2011 00:00,3578,1,3578
SO44206,10,251,11250,3/17/2011 00:00,3/24/2011 00:00,3/29/2011 00:00,3400,1,3400
SO44207,18,17163,28162,3/17/2011 00:00,3/24/2011 00:00,3/29/2011 00:00,3578,1,3578
SO44208,10,14880,25879,3/17/2011 00:00,3/24/2011 00:00,3/29/2011 00:00,3400,1,3400
SO44209,16,6258,17257,3/17/2011 00:00,3/24/2011 00:00,3/29/2011 00:00,3578,1,3578
SO44210,20,2784,13783,3/18/2011 00:00,3/25/2011 00:00,3/30/2011 00:00,3578,1,3578
SO44211,18,17155,28154,3/18/2011 00:00,3/25/2011 00:00,3/30/2011 00:00,3578,1,3578
SO44212,17,17171,28170,3/18/2011 00:00,3/25/2011 00:00,3/30/2011 00:00,3578,1,3578
SO44213,20,6352,17351,3/18/2011 00:00,3/25/2011 00:00,3/30/2011 00:00,3578,1,3578
SO44214,16,6333,17332,3/18/2011 00:00,3/25/2011 00:00,3/30/2011 00:00,3578,1,3578
SO44215,17,17181,28180,3/19/2011 00:00,3/26/2011 00:00,3/31/2011 00:00,3578,1,3578
SO44216,19,2561,13560,3/19/2011 00:00,3/26/2011 00:00,3/31/2011 00:00,3578,1,3578
SO44217,20,17149,28148,3/19/2011 00:00,3/26/2011 00:00,3/31/2011 00:00,3578,1,3578
SO44218,16,11110,22109,3/19/2011 00:00,3/26/2011 00:00,3/31/2011 00:00,3578,1,3578
SO44219,36,3591,14590,3/19/2011 00:00,3/26/2011 00:00,3/31/2011 00:00,699,1,699
SO44220,8,61,11060,3/19/2011 00:00,3/26/2011 00:00,3/31/2011 00:00,3400,1,3400
SO44221,19,6256,17255,3/19/2011 00:00,3/26/2011 00:00,3/31/2011 00:00,3578,1,3578
SO44222,16,6259,17258,3/19/2011 00:00,3/26/2011 00:00,3/31/2011 00:00,3578,1,3578
SO44223,20,2848,13847,3/20/2011 00:00,3/27/2011 00:00,4/1/2011 00:00,3578,1,3578
SO44224,19,17167,28166,3/20/2011 00:00,3/27/2011 00:00,4/1/2011 00:00,3578,1,3578
SO44225,46,9061,20060,3/21/2011 00:00,3/28/2011 00:00,4/2/2011 00:00,699,1,699
SO44226,18,1256,12255,3/21/2011 00:00,3/28/2011 00:00,4/2/2011 00:00,3578,1,3578
SO44227,4,17402,28401,3/21/2011 00:00,3/28/2011 00:00,4/2/2011 00:00,3375,1,3375
SO44228,7,334,11333,3/21/2011 00:00,3/28/2011 00:00,4/2/2011 00:00,3400,1,3400
SO44229,7,14887,25886,3/21/2011 00:00,3/28/2011 00:00,4/2/2011 00:00,3400,1,3400
SO44230,17,6242,17241,3/21/2011 00:00,3/28/2011 00:00,4/2/2011 00:00,3578,1,3578
SO44231,40,6974,17973,3/21/2011 00:00,3/28/2011 00:00,4/2/2011 00:00,699,1,699
SO44232,17,6335,17334,3/21/2011 00:00,3/28/2011 00:00,4/2/2011 00:00,3578,1,3578
SO44233,20,2842,13841,3/22/2011 00:00,3/29/2011 00:00,4/3/2011 00:00,3578,1,3578
SO44234,17,17185,28184,3/22/2011 00:00,3/29/2011 00:00,4/3/2011 00:00,3578,1,3578
SO44235,18,11118,22117,3/22/2011 00:00,3/29/2011 00:00,4/3/2011 00:00,3578,1,3578
SO44236,17,17192,28191,3/22/2011 00:00,3/29/2011 00:00,4/3/2011 00:00,3578,1,3578
SO44237,20,6057,17056,3/22/2011 00:00,3/29/2011 00:00,4/3/2011 00:00,3578,1,3578
SO44238,16,6080,17079,3/22/2011 00:00,3/29/2011 00:00,4/3/2011 00:00,3578,1,3578
SO44239,16,1218,12217,3/23/2011 00:00,3/30/2011 00:00,4/4/2011 00:00,3578,1,3578
SO44240,16,2581,13580,3/23/2011 00:00,3/30/2011 00:00,4/4/2011 00:00,3578,1,3578
SO44241,18,17156,28155,3/23/2011 00:00,3/30/2011 00:00,4/4/2011 00:00,3578,1,3578
SO44242,18,17164,28163,3/23/2011 00:00,3/30/2011 00:00,4/4/2011 00:00,3578,1,3578
SO44243,17,6279,17278,3/23/2011 00:00,3/30/2011 00:00,4/4/2011 00:00,3578,1,3578
SO44244,17,6330,17329,3/23/2011 00:00,3/30/2011 00:00,4/4/2011 00:00,3578,1,3578
SO44245,44,14557,25556,3/23/2011 00:00,3/30/2011 00:00,4/4/2011 00:00,699,1,699
SO44246,17,1220,12219,3/24/2011 00:00,3/31/2011 00:00,4/5/2011 00:00,3578,1,3578
SO44247,20,6234,17233,3/24/2011 00:00,3/31/2011 00:00,4/5/2011 00:00,3578,1,3578
SO44248,18,6241,17240,3/24/2011 00:00,3/31/2011 00:00,4/5/2011 00:00,3578,1,3578
SO44249,18,2846,13845,3/25/2011 00:00,4/1/2011 00:00,4/6/2011 00:00,3578,1,3578
SO44250,17,17168,28167,3/25/2011 00:00,4/1/2011 00:00,4/6/2011 00:00,3578,1,3578
SO44251,16,17191,28190,3/25/2011 00:00,4/1/2011 00:00,4/6/2011 00:00,3578,1,3578
SO44252,17,2778,13777,3/26/2011 00:00,4/2/2011 00:00,4/7/2011 00:00,3578,1,3578
SO44253,20,17100,28099,3/26/2011 00:00,4/2/2011 00:00,4/7/2011 00:00,3578,1,3578
SO44254,19,17143,28142,3/26/2011 00:00,4/2/2011 00:00,4/7/2011 00:00,3578,1,3578
SO44255,37,3586,14585,3/26/2011 00:00,4/2/2011 00:00,4/7/2011 00:00,699,1,699
SO44256,17,6233,17232,3/26/2011 00:00,4/2/2011 00:00,4/7/2011 00:00,3578,1,3578
SO44257,18,1213,12212,3/27/2011 00:00,4/3/2011 00:00,4/8/2011 00:00,3578,1,3578
SO44258,20,2580,13579,3/27/2011 00:00,4/3/2011 00:00,4/8/2011 00:00,3578,1,3578
SO44259,17,17172,28171,3/27/2011 00:00,4/3/2011 00:00,4/8/2011 00:00,3578,1,3578
SO44260,17,17195,28194,3/27/2011 00:00,4/3/2011 00:00,4/8/2011 00:00,3578,1,3578
SO44261,17,11113,22112,3/27/2011 00:00,4/3/2011 00:00,4/8/2011 00:00,3578,1,3578
SO44262,46,9150,20149,3/27/2011 00:00,4/3/2011 00:00,4/8/2011 00:00,699,1,699
SO44263,20,6280,17279,3/27/2011 00:00,4/3/2011 00:00,4/8/2011 00:00,3578,1,3578
SO44264,18,6287,17286,3/27/2011 00:00,4/3/2011 00:00,4/8/2011 00:00,3578,1,3578
SO44265,45,14558,25557,3/27/2011 00:00,4/3/2011 00:00,4/8/2011 00:00,699,1,699
SO44266,41,14560,25559,3/27/2011 00:00,4/3/2011 00:00,4/8/2011 00:00,699,1,699
SO44267,41,8340,19339,3/28/2011 00:00,4/4/2011 00:00,4/9/2011 00:00,699,1,699
SO44268,17,2821,13820,3/28/2011 00:00,4/4/2011 00:00,4/9/2011 00:00,3578,1,3578
SO44269,42,3590,14589,3/29/2011 00:00,4/5/2011 00:00,4/10/2011 00:00,699,1,699
SO44270,19,2795,13794,3/30/2011 00:00,4/6/2011 00:00,4/11/2011 00:00,3578,1,3578
SO44271,19,2847,13846,3/30/2011 00:00,4/6/2011 00:00,4/11/2011 00:00,3578,1,3578
SO44272,16,1257,12256,3/30/2011 00:00,4/6/2011 00:00,4/11/2011 00:00,3578,1,3578
SO44273,16,17148,28147,3/30/2011 00:00,4/6/2011 00:00,4/11/2011 00:00,3578,1,3578
SO44274,19,17153,28152,3/30/2011 00:00,4/6/2011 00:00,4/11/2011 00:00,3578,1,3578
SO44275,16,6257,17256,3/30/2011 00:00,4/6/2011 00:00,4/11/2011 00:00,3578,1,3578
SO44276,18,6278,17277,3/30/2011 00:00,4/6/2011 00:00,4/11/2011 00:00,3578,1,3578
SO44277,16,6289,17288,3/30/2011 00:00,4/6/2011 00:00,4/11/2011 00:00,3578,1,3578
SO44278,20,6294,17293,3/30/2011 00:00,4/6/2011 00:00,4/11/2011 00:00,3578,1,3578
SO44279,18,6327,17326,3/30/2011 00:00,4/6/2011 00:00,4/11/2011 00:00,3578,1,3578
SO44320,19,3430,14429,3/31/2011 00:00,4/7/2011 00:00,4/12/2011 00:00,3578,1,3578
SO44321,16,17223,28222,3/31/2011 00:00,4/7/2011 00:00,4/12/2011 00:00,3578,1,3578
SO44322,43,6976,17975,3/31/2011 00:00,4/7/2011 00:00,4/12/2011 00:00,699,1,699
SO44323,7,73,11072,3/31/2011 00:00,4/7/2011 00:00,4/12/2011 00:00,3400,1,3400
SO44324,16,1268,12267,4/1/2011 00:00,4/8/2011 00:00,4/13/2011 00:00,3578,1,3578
SO44325,6,96,11095,4/1/2011 00:00,4/8/2011 00:00,4/13/2011 00:00,3375,1,3375
SO44326,17,6729,17728,4/1/2011 00:00,4/8/2011 00:00,4/13/2011 00:00,3578,1,3578
SO44327,19,17599,28598,4/2/2011 00:00,4/9/2011 00:00,4/14/2011 00:00,3578,1,3578
SO44328,20,6922,17921,4/2/2011 00:00,4/9/2011 00:00,4/14/2011 00:00,3578,1,3578
SO44329,16,6905,17904,4/2/2011 00:00,4/9/2011 00:00,4/14/2011 00:00,3578,1,3578
SO44330,17,17200,28199,4/2/2011 00:00,4/9/2011 00:00,4/14/2011 00:00,3578,1,3578
SO44331,16,17258,28257,4/3/2011 00:00,4/10/2011 00:00,4/15/2011 00:00,3578,1,3578
SO44332,20,6511,17510,4/3/2011 00:00,4/10/2011 00:00,4/15/2011 00:00,3578,1,3578
SO44333,8,344,11343,4/4/2011 00:00,4/11/2011 00:00,4/16/2011 00:00,3400,1,3400
SO44334,16,17274,28273,4/4/2011 00:00,4/11/2011 00:00,4/16/2011 00:00,3578,1,3578
SO44335,47,9166,20165,4/4/2011 00:00,4/11/2011 00:00,4/16/2011 00:00,699,1,699
SO44336,8,14896,25895,4/4/2011 00:00,4/11/2011 00:00,4/16/2011 00:00,3400,1,3400
SO44337,6,98,11097,4/4/2011 00:00,4/11/2011 00:00,4/16/2011 00:00,3375,1,3375
SO44338,19,7189,18188,4/4/2011 00:00,4/11/2011 00:00,4/16/2011 00:00,3578,1,3578
SO44339,16,7190,18189,4/4/2011 00:00,4/11/2011 00:00,4/16/2011 00:00,3578,1,3578
SO44340,19,6355,17354,4/4/2011 00:00,4/11/2011 00:00,4/16/2011 00:00,3578,1,3578
SO44341,3,14906,25905,4/5/2011 00:00,4/12/2011 00:00,4/17/2011 00:00,3375,1,3375
SO44342,45,3611,14610,4/5/2011 00:00,4/12/2011 00:00,4/17/2011 00:00,699,1,699
SO44343,19,6921,17920,4/5/2011 00:00,4/12/2011 00:00,4/17/2011 00:00,3578,1,3578
SO44344,20,3428,14427,4/6/2011 00:00,4/13/2011 00:00,4/18/2011 00:00,3578,1,3578
SO44345,18,17201,28200,4/6/2011 00:00,4/13/2011 00:00,4/18/2011 00:00,3578,1,3578
SO44346,41,3603,14602,4/6/2011 00:00,4/13/2011 00:00,4/18/2011 00:00,699,1,699
SO44347,17,6912,17911,4/6/2011 00:00,4/13/2011 00:00,4/18/2011 00:00,3578,1,3578
SO44348,18,3160,14159,4/7/2011 00:00,4/14/2011 00:00,4/19/2011 00:00,3578,1,3578
SO44349,16,17244,28243,4/7/2011 00:00,4/14/2011 00:00,4/19/2011 00:00,3578,1,3578
SO44350,17,17245,28244,4/7/2011 00:00,4/14/2011 00:00,4/19/2011 00:00,3578,1,3578
SO44351,19,17272,28271,4/7/2011 00:00,4/14/2011 00:00,4/19/2011 00:00,3578,1,3578
SO44352,16,17298,28297,4/7/2011 00:00,4/14/2011 00:00,4/19/2011 00:00,3578,1,3578
SO44353,42,3592,14591,4/7/2011 00:00,4/14/2011 00:00,4/19/2011 00:00,699,1,699
SO44354,41,3604,14603,4/7/2011 00:00,4/14/2011 00:00,4/19/2011 00:00,699,1,699
SO44355,10,94,11093,4/7/2011 00:00,4/14/2011 00:00,4/19/2011 00:00,3400,1,3400
SO44356,8,100,11099,4/7/2011 00:00,4/14/2011 00:00,4/19/2011 00:00,3400,1,3400
SO44357,20,6512,17511,4/7/2011 00:00,4/14/2011 00:00,4/19/2011 00:00,3578,1,3578
SO44358,20,6733,17732,4/7/2011 00:00,4/14/2011 00:00,4/19/2011 00:00,3578,1,3578
SO44359,16,3526,14525,4/8/2011 00:00,4/15/2011 00:00,4/20/2011 00:00,3578,1,3578
SO44360,16,3159,14158,4/8/2011 00:00,4/15/2011 00:00,4/20/2011 00:00,3578,1,3578
SO44361,20,2687,13686,4/8/2011 00:00,4/15/2011 00:00,4/20/2011 00:00,3578,1,3578
SO44362,20,17260,28259,4/8/2011 00:00,4/15/2011 00:00,4/20/2011 00:00,3578,1,3578
SO44363,17,17286,28285,4/8/2011 00:00,4/15/2011 00:00,4/20/2011 00:00,3578,1,3578
SO44364,3,93,11092,4/8/2011 00:00,4/15/2011 00:00,4/20/2011 00:00,3375,1,3375
SO44365,18,6913,17912,4/8/2011 00:00,4/15/2011 00:00,4/20/2011 00:00,3578,1,3578
SO44366,18,6503,17502,4/8/2011 00:00,4/15/2011 00:00,4/20/2011 00:00,3578,1,3578
SO44367,43,14563,25562,4/8/2011 00:00,4/15/2011 00:00,4/20/2011 00:00,699,1,699
SO44368,19,3151,14150,4/9/2011 00:00,4/16/2011 00:00,4/21/2011 00:00,3578,1,3578
SO44369,20,17251,28250,4/9/2011 00:00,4/16/2011 00:00,4/21/2011 00:00,3578,1,3578
SO44370,18,7194,18193,4/9/2011 00:00,4/16/2011 00:00,4/21/2011 00:00,3578,1,3578
SO44371,16,6515,17514,4/9/2011 00:00,4/16/2011 00:00,4/21/2011 00:00,3578,1,3578
SO44372,20,6737,17736,4/9/2011 00:00,4/16/2011 00:00,4/21/2011 00:00,3578,1,3578
SO44373,20,2768,13767,4/10/2011 00:00,4/17/2011 00:00,4/22/2011 00:00,3578,1,3578
SO44374,20,3158,14157,4/10/2011 00:00,4/17/2011 00:00,4/22/2011 00:00,3578,1,3578
SO44375,20,3184,14183,4/10/2011 00:00,4/17/2011 00:00,4/22/2011 00:00,3578,1,3578
SO44376,4,18400,29399,4/10/2011 00:00,4/17/2011 00:00,4/22/2011 00:00,3375,1,3375
SO44377,20,17235,28234,4/10/2011 00:00,4/17/2011 00:00,4/22/2011 00:00,3578,1,3578
SO44378,4,14904,25903,4/10/2011 00:00,4/17/2011 00:00,4/22/2011 00:00,3375,1,3375
SO44379,6,81,11080,4/10/2011 00:00,4/17/2011 00:00,4/22/2011 00:00,3375,1,3375
SO44380,20,6916,17915,4/10/2011 00:00,4/17/2011 00:00,4/22/2011 00:00,3578,1,3578
SO44381,18,3192,14191,4/11/2011 00:00,4/18/2011 00:00,4/23/2011 00:00,3578,1,3578
SO44382,10,342,11341,4/11/2011 00:00,4/18/2011 00:00,4/23/2011 00:00,3400,1,3400
SO44383,20,17269,28268,4/11/2011 00:00,4/18/2011 00:00,4/23/2011 00:00,3578,1,3578
SO44384,16,17297,28296,4/11/2011 00:00,4/18/2011 00:00,4/23/2011 00:00,3578,1,3578
SO44385,19,17299,28298,4/11/2011 00:00,4/18/2011 00:00,4/23/2011 00:00,3578,1,3578
SO44386,17,17588,28587,4/11/2011 00:00,4/18/2011 00:00,4/23/2011 00:00,3578,1,3578
SO44387,6,97,11096,4/11/2011 00:00,4/18/2011 00:00,4/23/2011 00:00,3375,1,3375
SO44388,20,6925,17924,4/11/2011 00:00,4/18/2011 00:00,4/23/2011 00:00,3578,1,3578
SO44389,18,6926,17925,4/11/2011 00:00,4/18/2011 00:00,4/23/2011 00:00,3578,1,3578
